Class ID,Preferred Label,Synonyms,Definitions,Obsolete,CUI,Semantic Types,Parents,ATC LEVEL,Is Drug Class,Semantic type UMLS property
ATC/N06BX11,aniracetam,,,false,C0051917,STY/T109|STY/T121,ATC/N06BX,5,,STY/T109|STY/T121
ATC/C01AA04,digitoxin,,,false,C0012258,STY/T109|STY/T121,ATC/C01AA,5,,STY/T109|STY/T121
ATC/H02AA02,fludrocortisone,,,false,C0016280,STY/T125|STY/T109|STY/T121,ATC/H02AA,5,,STY/T125|STY/T109|STY/T121
ATC/V10BX,Various pain palliation radiopharmaceuticals,,,false,C3653828,STY/T121,ATC/V10B,4,Y,STY/T121
ATC/A02BX05,bismuth subcitrate,,,false,C0106556,STY/T109|STY/T121,ATC/A02BX,5,,STY/T109|STY/T121
ATC/V09GX,Other cardiovascular system diagnostic radiopharmaceuticals in ATC,Other cardiovascular system diagnostic radiopharmaceuticals,,false,C3653885,STY/T130,ATC/V09G,4,Y,STY/T130
ATC/C02LG73,"picodralazine and diuretics, combinations with psycholeptics",,,false,C3653232,STY/T109|STY/T121,ATC/C02LG,5,,STY/T109|STY/T121
ATC/G03XC02,bazedoxifene,,,false,C2346970,STY/T109|STY/T121,ATC/G03XC,5,,STY/T109|STY/T121
ATC/V09DB07,technetium (<o>99m</o>Tc) phytate,,,false,C3652580,STY/T130|STY/T109,ATC/V09DB,5,,STY/T130|STY/T109
ATC/A02BD15,"vonoprazan, amoxicillin and metronidazole",,,false,C5227845,STY/T121,ATC/A02BD,5,,STY/T121
ATC/J01DD03,cefsulodin,,,false,C0007558,STY/T195|STY/T109,ATC/J01DD,5,,STY/T195|STY/T109
ATC/R02AA19,phenol,,,false,C0070570,STY/T109|STY/T121,ATC/R02AA,5,,STY/T109|STY/T121
ATC/N02CA,"Ergot alkaloids, antimigraine",Ergot alkaloids,,false,C3541393,STY/T109|STY/T121,ATC/N02C,4,Y,STY/T109|STY/T121
ATC/A07BC54,"attapulgite, combinations",,,false,C3653177,STY/T121,ATC/A07BC,5,,STY/T121
ATC/J07AC,Anthrax vaccines,,,false,C0358297,STY/T116|STY/T129|STY/T121,ATC/J07A,4,Y,STY/T116|STY/T129|STY/T121
ATC/A03BB03,methylscopolamine,,,false,C0301374,STY/T109|STY/T121,ATC/A03BB,5,,STY/T109|STY/T121
ATC/A12CA01,sodium chloride,,,false,C0037494,STY/T197,ATC/A12CA,5,,STY/T197
ATC/D07BC,"Corticosteroids, potent, combinations with antiseptics",,,false,C3653669,STY/T121,ATC/D07B,4,Y,STY/T121
ATC/G04BE02,papaverine,,,false,C0030350,STY/T109|STY/T121,ATC/G04BE,5,,STY/T109|STY/T121
ATC/J05AX25,baloxavir marboxil,,,false,C4688747,STY/T109|STY/T121,ATC/J05AX,5,,STY/T109|STY/T121
ATC/A10XA01,tolrestat,,,false,C0076808,STY/T109|STY/T121,ATC/A10XA,5,,STY/T109|STY/T121
ATC/C07BB03,atenolol and thiazides,,,false,C3652999,STY/T109|STY/T121,ATC/C07BB,5,,STY/T109|STY/T121
ATC/J01DE01,cefepime,,,false,C0055003,STY/T195|STY/T109,ATC/J01DE,5,,STY/T195|STY/T109
ATC/R02AX,Other throat preparations in ATC,Other throat preparations,,false,C3653950,STY/T121,ATC/R02A,4,Y,STY/T121
ATC/A07A,INTESTINAL ANTIINFECTIVES,,,false,C3653532,STY/T121,ATC/A07,3,Y,STY/T121
ATC/N06AX09,viloxazine,,,false,C0042665,STY/T109|STY/T121,ATC/N06AX,5,,STY/T109|STY/T121
ATC/G04BE08,tadalafil,,,false,C1176316,STY/T109|STY/T121,ATC/G04BE,5,,STY/T109|STY/T121
ATC/N06AB05,paroxetine,,,false,C0070122,STY/T109|STY/T121,ATC/N06AB,5,,STY/T109|STY/T121
ATC/D08AF,"Nitrofuran derivatives, antiseptics and disinfectants",Nitrofuran derivatives,,false,C3541965,STY/T109|STY/T121,ATC/D08A,4,Y,STY/T109|STY/T121
ATC/R03BB06,glycopyrronium bromide,,,false,C4082411,STY/T109|STY/T121,ATC/R03BB,5,,STY/T109|STY/T121
ATC/S01GX09,olopatadine,,,false,C0527189,STY/T109|STY/T121,ATC/S01GX,5,,STY/T109|STY/T121
ATC/R03DC53,"montelukast, combinations",,,false,C3871439,STY/T121,ATC/R03DC,5,,STY/T121
ATC/A09AB,"Acid preparations, digestives",Acid preparations,,false,C3654034,STY/T121,ATC/A09A,4,Y,STY/T121
ATC/J01XX04,spectinomycin,,,false,C0001268,STY/T195|STY/T109,ATC/J01XX,5,,STY/T195|STY/T109
ATC/L04AC13,ixekizumab,,,false,C3489764,STY/T116|STY/T129|STY/T121,ATC/L04AC,5,,STY/T116|STY/T129|STY/T121
ATC/L03AX09,thymopentin,,,false,C0080225,STY/T123|STY/T116|STY/T121,ATC/L03AX,5,,STY/T123|STY/T116|STY/T121
ATC/N05BX,Other anxiolytics in ATC,Other anxiolytics,,false,C3653891,STY/T121,ATC/N05B,4,Y,STY/T121
ATC/N05AB05,thiopropazate,,,false,C0076513,STY/T109|STY/T121,ATC/N05AB,5,,STY/T109|STY/T121
ATC/V09IB,Indium-111 tumour detection radiopharmaceuticals,Indium (<o>111</o>In) compounds,,false,C3540016,STY/T130|STY/T109,ATC/V09I,4,Y,STY/T130|STY/T109
ATC/A01AB13,tetracycline,,,false,C0039644,STY/T195|STY/T109,ATC/A01AB,5,,STY/T195|STY/T109
ATC/C01BG,"Other antiarrhythmics, class I and III in ATC","Other antiarrhythmics, class I and III",,false,C3653919,STY/T121,ATC/C01B,4,Y,STY/T121
STY/T069,Environmental Effect of Humans,,,false,,,STY/T068,,,
ATC/A08AB,Peripherally acting antiobesity products,,,false,C3653397,STY/T121,ATC/A08A,4,Y,STY/T121
ATC/D08AX08,ethanol,,,false,C0001962,STY/T109|STY/T121,ATC/D08AX,5,,STY/T109|STY/T121
ATC/P03BA02,cypermethrin,,,false,C0056849,STY/T109|STY/T131,ATC/P03BA,5,,STY/T109|STY/T131
ATC/C09DB05,irbesartan and amlodipine,,,false,C3652755,STY/T121,ATC/C09DB,5,,STY/T121
ATC/C09BB04,perindopril and amlodipine,,,false,C2931929,STY/T121,ATC/C09BB,5,,STY/T121
ATC/R06AD06,thiazinam,,,false,C3652669,STY/T109|STY/T121,ATC/R06AD,5,,STY/T109|STY/T121
ATC/G03CB03,methallenestril,,,false,C0066078,STY/T125|STY/T109|STY/T121,ATC/G03CB,5,,STY/T125|STY/T109|STY/T121
ATC/L01XX71,tisagenlecleucel,,,false,C3640939,STY/T025,ATC/L01XX,5,,STY/T025
ATC/M03BA71,"phenprobamate, combinations with psycholeptics",,,false,C3653233,STY/T109|STY/T121,ATC/M03BA,5,,STY/T109|STY/T121
ATC/R01AC,"Antiallergic nasal preparations for topical use, excl. corticosteroids","Antiallergic agents, excl. corticosteroids",,false,C3540700,STY/T121,ATC/R01A,4,Y,STY/T121
ATC/C07AA17,bopindolol,,,false,C0053941,STY/T109|STY/T121,ATC/C07AA,5,,STY/T109|STY/T121
ATC/V10,THERAPEUTIC RADIOPHARMACEUTICALS,,,false,C0358509,STY/T196|STY/T121,ATC/V,2,Y,STY/T196|STY/T121
ATC/L04AC19,satralizumab,,,false,C4726732,STY/T116|STY/T129|STY/T121,ATC/L04AC,5,,STY/T116|STY/T129|STY/T121
ATC/B06AC04,conestat alfa,,,false,C3195420,STY/T116|STY/T129|STY/T121,ATC/B06AC,5,,STY/T116|STY/T129|STY/T121
ATC/L01XH05,entinostat,,,false,C2743752,STY/T109|STY/T121,ATC/L01XH,5,,STY/T109|STY/T121
ATC/C03AA05,polythiazide,,,false,C0032613,STY/T109|STY/T121,ATC/C03AA,5,,STY/T109|STY/T121
ATC/L01EB08,icotinib,,,false,C2604307,STY/T109|STY/T129|STY/T121,ATC/L01EB,5,,STY/T109|STY/T129|STY/T121
ATC/A06AG20,Enema combinations,combinations,,false,C3539968,STY/T121,ATC/A06AG,5,,STY/T121
ATC/C03AB09,cyclothiazide and potassium,,,false,C3652788,STY/T121,ATC/C03AB,5,,STY/T121
ATC/M05BB09,ibandronic acid and colecalciferol,,,false,C4759131,STY/T121,ATC/M05BB,5,,STY/T121
ATC/N02AB72,"pethidine, combinations with psycholeptics",,,false,C3653236,STY/T109|STY/T121,ATC/N02AB,5,,STY/T109|STY/T121
ATC/M01AB15,ketorolac,,,false,C0073631,STY/T109|STY/T121,ATC/M01AB,5,,STY/T109|STY/T121
ATC/J07AG53,"haemophilus influenzae B, combinations with meningococcus C, conjugated",,,false,C3653250,STY/T129|STY/T121,ATC/J07AG,5,,STY/T129|STY/T121
ATC/V03AF07,rasburicase,,,false,C0937932,STY/T126|STY/T116|STY/T121,ATC/V03AF,5,,STY/T126|STY/T116|STY/T121
ATC/D07AC08,fluocinonide,,,false,C0016299,STY/T109|STY/T121,ATC/D07AC,5,,STY/T109|STY/T121
ATC/J01XC01,fusidic acid,,,false,C0016875,STY/T195|STY/T109,ATC/J01XC,5,,STY/T195|STY/T109
ATC/L01AX02,pipobroman,,,false,C0031965,STY/T109|STY/T121,ATC/L01AX,5,,STY/T109|STY/T121
ATC/P01BB01,proguanil,,,false,C0008241,STY/T109|STY/T121,ATC/P01BB,5,,STY/T109|STY/T121
ATC/C10AX10,alipogene tiparvovec,,,false,C3653189,STY/T028,ATC/C10AX,5,,STY/T028
ATC/A11ED,Vitamin B-complex with anabolic steroids,,,false,C3653332,STY/T109|STY/T121,ATC/A11E,4,Y,STY/T109|STY/T121
ATC/N06AF,"Monoamine oxidase inhibitors, non-selective",,,false,C3653330,STY/T109|STY/T121,ATC/N06A,4,Y,STY/T109|STY/T121
ATC/A02BC06,dexlansoprazole,,,false,C2348248,STY/T109|STY/T121,ATC/A02BC,5,,STY/T109|STY/T121
ATC/N06BX22,phenibut,,,false,C0048007,STY/T109|STY/T121,ATC/N06BX,5,,STY/T109|STY/T121
ATC/P02BA01,praziquantel,,,false,C0032911,STY/T109|STY/T121,ATC/P02BA,5,,STY/T109|STY/T121
ATC/J01CG02,tazobactam,,,false,C0075870,STY/T195|STY/T109,ATC/J01CG,5,,STY/T195|STY/T109
ATC/L04AB06,golimumab,,,false,C2353893,STY/T116|STY/T129|STY/T121,ATC/L04AB,5,,STY/T116|STY/T129|STY/T121
ATC/B01AD01,streptokinase,,,false,C0038418,STY/T126|STY/T116|STY/T121,ATC/B01AD,5,,STY/T126|STY/T116|STY/T121
ATC/G02CC02,naproxen,,,false,C0027396,STY/T109|STY/T121,ATC/G02CC,5,,STY/T109|STY/T121
ATC/N01BB54,"prilocaine, combinations",,,false,C3653105,STY/T109|STY/T121,ATC/N01BB,5,,STY/T109|STY/T121
ATC/J01CR01,ampicillin and beta-lactamase inhibitor,,,false,C3652985,STY/T109|STY/T121,ATC/J01CR,5,,STY/T109|STY/T121
ATC/G03AC06,medroxyprogesterone,,,false,C0025147,STY/T125|STY/T109|STY/T121,ATC/G03AC,5,,STY/T125|STY/T109|STY/T121
ATC/N05,PSYCHOLEPTICS,,,false,C3653516,STY/T121,ATC/N,2,Y,STY/T121
ATC/L01AC02,triaziquone,,,false,C0040878,STY/T109|STY/T121,ATC/L01AC,5,,STY/T109|STY/T121
ATC/L03AX18,cridanimod,,,false,C0044659,STY/T109|STY/T121,ATC/L03AX,5,,STY/T109|STY/T121
ATC/R03AK09,formoterol and mometasone,,,false,C2927178,STY/T121,ATC/R03AK,5,,STY/T121
ATC/B05AX03,blood plasma,,,false,C0032105,STY/T031,ATC/B05AX,5,,STY/T031
ATC/N03AA,Barbiturates and derivatives,,,false,C3653617,STY/T109|STY/T121,ATC/N03A,4,Y,STY/T109|STY/T121
ATC/L03AB06,interferon alfa-n1,,,false,C0699817,STY/T116|STY/T129|STY/T121,ATC/L03AB,5,,STY/T116|STY/T129|STY/T121
ATC/A03AB14,pipenzolate,,,false,C0071103,STY/T109|STY/T121,ATC/A03AB,5,,STY/T109|STY/T121
ATC/S01EC03,dorzolamide,,,false,C0165590,STY/T109|STY/T121,ATC/S01EC,5,,STY/T109|STY/T121
ATC/N05BA56,"lorazepam, combinations",,,false,C3652855,STY/T121,ATC/N05BA,5,,STY/T121
ATC/D08AK,Mercurial antiseptic and disinfectant products,Mercurial products,,false,C3653415,STY/T121,ATC/D08A,4,Y,STY/T121
ATC/S01EB05,physostigmine,,,false,C0031849,STY/T109|STY/T121,ATC/S01EB,5,,STY/T109|STY/T121
ATC/C02AA04,"rauwolfia alkaloids, whole root",,,false,C3652562,STY/T109|STY/T121,ATC/C02AA,5,,STY/T109|STY/T121
ATC/B01AD07,reteplase,,,false,C0256103,STY/T126|STY/T116|STY/T121,ATC/B01AD,5,,STY/T126|STY/T116|STY/T121
ATC/A10BD04,glimepiride and rosiglitazone,,,false,C1654733,STY/T121,ATC/A10BD,5,,STY/T121
ATC/A06AB20,contact laxatives in combination,,,false,C3652901,STY/T109|STY/T121,ATC/A06AB,5,,STY/T109|STY/T121
ATC/C07CA17,bopindolol and other diuretics,,,false,C3653006,STY/T109|STY/T121,ATC/C07CA,5,,STY/T109|STY/T121
ATC/N02AA,Natural opium alkaloid analgesics,Natural opium alkaloids,,false,C3653996,STY/T109|STY/T121,ATC/N02A,4,Y,STY/T109|STY/T121
ATC/V09DA03,technetium (<o>99m</o>Tc) lidofenin,,,false,C0075958,STY/T130|STY/T109,ATC/V09DA,5,,STY/T130|STY/T109
ATC/A02AA10,Magnesium antacid compound combinations,combinations,,false,C3539956,STY/T121,ATC/A02AA,5,,STY/T121
ATC/J07AH,Meningococcal vaccines,,,false,C0700144,STY/T129|STY/T121,ATC/J07A,4,Y,STY/T129|STY/T121
ATC/H01BA,Vasopressin and analogues,,,false,C3653348,STY/T125|STY/T109|STY/T121,ATC/H01B,4,Y,STY/T125|STY/T109|STY/T121
ATC/D09AA07,cetylpyridinium,,,false,C0007906,STY/T109|STY/T121,ATC/D09AA,5,,STY/T109|STY/T121
ATC/L03AB11,peginterferon alfa-2a,,,false,C0391001,STY/T116|STY/T129|STY/T121,ATC/L03AB,5,,STY/T116|STY/T129|STY/T121
ATC/J04AC,Hydrazides for tuberculosis treatment,Hydrazides,,false,C3539113,STY/T109|STY/T121,ATC/J04A,4,Y,STY/T109|STY/T121
ATC/M01AE02,naproxen,,,false,C0027396,STY/T109|STY/T121,ATC/M01AE,5,,STY/T109|STY/T121
ATC/A07DA02,opium,,,false,C0029112,STY/T109|STY/T121,ATC/A07DA,5,,STY/T109|STY/T121
ATC/G01AC01,diiodohydroxyquinoline,,,false,C0012341,STY/T109|STY/T121,ATC/G01AC,5,,STY/T109|STY/T121
ATC/A07EC03,olsalazine,,,false,C0069454,STY/T109|STY/T121,ATC/A07EC,5,,STY/T109|STY/T121
ATC/D07AC19,difluprednate,,,false,C0058004,STY/T109|STY/T121,ATC/D07AC,5,,STY/T109|STY/T121
ATC/J01DH05,biapenem,,,false,C0209475,STY/T195|STY/T109,ATC/J01DH,5,,STY/T195|STY/T109
ATC/R01AD05,budesonide,,,false,C0054201,STY/T109|STY/T121,ATC/R01AD,5,,STY/T109|STY/T121
ATC/V09BA02,technetium (<o>99m</o>Tc) medronic acid,,,false,C3652586,STY/T130|STY/T109,ATC/V09BA,5,,STY/T130|STY/T109
ATC/L01XH01,vorinostat,,,false,C0672708,STY/T109|STY/T121,ATC/L01XH,5,,STY/T109|STY/T121
ATC/G02AB01,methylergometrine,,,false,C0025760,STY/T109|STY/T121,ATC/G02AB,5,,STY/T109|STY/T121
ATC/J01GA01,streptomycin,,,false,C0038425,STY/T195|STY/T109,ATC/J01GA,5,,STY/T195|STY/T109
ATC/A03FA02,cisapride,,,false,C0072916,STY/T109|STY/T121,ATC/A03FA,5,,STY/T109|STY/T121
ATC/C05AE03,diltiazem,,,false,C0012373,STY/T109|STY/T121,ATC/C05AE,5,,STY/T109|STY/T121
ATC/A05AB,Preparations for biliary tract therapy,,,false,C3653383,STY/T121,ATC/A05A,4,Y,STY/T121
ATC/A04A,ANTIEMETICS AND ANTINAUSEANTS,,,false,C3653765,STY/T121,ATC/A04,3,Y,STY/T121
ATC/V01AA02,grass pollen,,,false,C0440307,STY/T002,ATC/V01AA,5,,STY/T002
ATC/N03AX09,lamotrigine,,,false,C0064636,STY/T109|STY/T121,ATC/N03AX,5,,STY/T109|STY/T121
ATC/A10BX05,pramlintide,,,false,C0537551,STY/T116|STY/T125|STY/T121,ATC/A10BX,5,,STY/T116|STY/T125|STY/T121
ATC/B01AD12,protein C,,,false,C0033621,STY/T123|STY/T116|STY/T121,ATC/B01AD,5,,STY/T123|STY/T116|STY/T121
ATC/L01AB01,busulfan,,,false,C0006463,STY/T109|STY/T131|STY/T121,ATC/L01AB,5,,STY/T109|STY/T131|STY/T121
ATC/R07AB05,bemegride,,,false,C0004960,STY/T109|STY/T121,ATC/R07AB,5,,STY/T109|STY/T121
ATC/A02BX02,sucralfate,,,false,C0038633,STY/T109|STY/T121,ATC/A02BX,5,,STY/T109|STY/T121
ATC/C07BA05,propranolol and thiazides,,,false,C3653057,STY/T109|STY/T121,ATC/C07BA,5,,STY/T109|STY/T121
STY/T071,Entity,,,false,,,,,,
ATC/L02AA01,diethylstilbestrol,,,false,C0012203,STY/T125|STY/T109|STY/T121,ATC/L02AA,5,,STY/T125|STY/T109|STY/T121
ATC/C10AB08,ciprofibrate,,,false,C0055775,STY/T109|STY/T121,ATC/C10AB,5,,STY/T109|STY/T121
ATC/A02BD12,"rabeprazole, amoxicillin and clarithromycin",,,false,C5227837,STY/T121,ATC/A02BD,5,,STY/T121
ATC/P03AX02,copper oleinate,,,false,C3652530,STY/T109|STY/T121,ATC/P03AX,5,,STY/T109|STY/T121
ATC/B05XA30,combinations of electrolytes,,,false,C3653135,STY/T121,ATC/B05XA,5,,STY/T121
ATC/N01BX,Other local anesthetics in ATC,Other local anesthetics,,false,C3653852,STY/T121,ATC/N01B,4,Y,STY/T121
STY/T039,Physiologic Function,,,false,,,STY/T038,,,
ATC/C01EX,Other cardiac therapy combination products in ATC,Other cardiac combination products,,false,C3654026,STY/T121,ATC/C01E,4,Y,STY/T121
ATC/A10BD15,metformin and dapagliflozin,,,false,C3700400,STY/T121,ATC/A10BD,5,,STY/T121
ATC/G04BD04,oxybutynin,,,false,C0069805,STY/T109|STY/T121,ATC/G04BD,5,,STY/T109|STY/T121
ATC/M09AB02,collagenase clostridium histolyticum,,,false,C0009053,STY/T126|STY/T116|STY/T121,ATC/M09AB,5,,STY/T126|STY/T116|STY/T121
ATC/G03AB07,chlormadinone and ethinylestradiol,,,false,C3652911,STY/T109|STY/T121,ATC/G03AB,5,,STY/T109|STY/T121
ATC/C07A,BETA BLOCKING AGENTS,,,false,C0001645,STY/T121,ATC/C07,3,Y,STY/T121
ATC/C04AX24,visnadine,,,false,C0644519,STY/T109|STY/T121,ATC/C04AX,5,,STY/T109|STY/T121
ATC/P01BF03,artesunate and amodiaquine,,,false,C1869889,STY/T109|STY/T121,ATC/P01BF,5,,STY/T109|STY/T121
ATC/C09BB10,trandolapril and verapamil,,,false,C0718096,STY/T121,ATC/C09BB,5,,STY/T121
ATC/A02BC02,pantoprazole,,,false,C0081876,STY/T109|STY/T121,ATC/A02BC,5,,STY/T109|STY/T121
ATC/V08BA01,barium sulfate with suspending agents,,,false,C3653270,STY/T130,ATC/V08BA,5,,STY/T130
ATC/L04AA44,upadacitinib,,,false,C4726929,STY/T109|STY/T121,ATC/L04AA,5,,STY/T109|STY/T121
ATC/A03FA08,cinitapride,,,false,C0055747,STY/T109|STY/T121,ATC/A03FA,5,,STY/T109|STY/T121
ATC/G01AX06,furazolidone,,,false,C0016855,STY/T195|STY/T109,ATC/G01AX,5,,STY/T195|STY/T109
ATC/R06AC02,histapyrrodine,,,false,C0628458,STY/T109|STY/T121,ATC/R06AC,5,,STY/T109|STY/T121
ATC/N07BA,Drugs used in nicotine dependence,,,false,C3653493,STY/T121,ATC/N07B,4,Y,STY/T121
ATC/L01XC01,edrecolomab,,,false,C0279218,STY/T116|STY/T129|STY/T121,ATC/L01XC,5,,STY/T116|STY/T129|STY/T121
ATC/J01DD14,ceftibuten,,,false,C0055014,STY/T195|STY/T109,ATC/J01DD,5,,STY/T195|STY/T109
ATC/B05D,PERITONEAL DIALYTICS,,,false,C3653324,STY/T121,ATC/B05,3,Y,STY/T121
ATC/H02AB17,cortivazol,,,false,C0056396,STY/T109|STY/T121,ATC/H02AB,5,,STY/T109|STY/T121
STY/T191,Neoplastic Process,,,false,,,STY/T047,,,
ATC/J01CE30,Beta-lactamase sensitive penicillin combinations,combinations,,false,C3540722,STY/T195|STY/T109,ATC/J01CE,5,,STY/T195|STY/T109
ATC/B05CB02,sodium citrate,,,false,C0142825,STY/T109|STY/T121,ATC/B05CB,5,,STY/T109|STY/T121
ATC/S01BB,Corticosteroids and mydriatics in combination,,,false,C3653678,STY/T121,ATC/S01B,4,Y,STY/T121
ATC/C05BB04,sodium tetradecyl sulfate,,,false,C0037556,STY/T109|STY/T121,ATC/C05BB,5,,STY/T109|STY/T121
ATC/V03AE03,lanthanum carbonate,,,false,C0768119,STY/T109|STY/T121,ATC/V03AE,5,,STY/T109|STY/T121
ATC/D07AB04,fluocortin,,,false,C3652567,STY/T109|STY/T121,ATC/D07AB,5,,STY/T109|STY/T121
ATC/P03AC02,bioallethrin,,,false,C0053618,STY/T109|STY/T131,ATC/P03AC,5,,STY/T109|STY/T131
ATC/N06AA07,lofepramine,,,false,C0023961,STY/T109|STY/T121,ATC/N06AA,5,,STY/T109|STY/T121
ATC/A12AA11,calcium pangamate,,,false,C0006709,STY/T109|STY/T121,ATC/A12AA,5,,STY/T109|STY/T121
ATC/C07EA,"Beta blocking agents, non-selective, and vasodilators",,,false,C3653610,STY/T121,ATC/C07E,4,Y,STY/T121
ATC/V03AB13,obidoxime,,,false,C0086728,STY/T109|STY/T121,ATC/V03AB,5,,STY/T109|STY/T121
ATC/A10AE01,insulin (human),,,false,C0795635,STY/T116|STY/T125|STY/T121,ATC/A10AE,5,,STY/T116|STY/T125|STY/T121
ATC/N03AF,"Carboxamide derivatives, antiepileptics",Carboxamide derivatives,,false,C3653446,STY/T109|STY/T121,ATC/N03A,4,Y,STY/T109|STY/T121
ATC/J01CA03,carbenicillin,,,false,C0006976,STY/T195|STY/T109,ATC/J01CA,5,,STY/T195|STY/T109
ATC/G03FB,"Progestogens and estrogens, sequential preparations",,,false,C3540749,STY/T125|STY/T109|STY/T121,ATC/G03F,4,Y,STY/T125|STY/T109|STY/T121
ATC/P03AA,Sulfur containing product ectoparasiticides,Sulfur containing products,,false,C3654002,STY/T121,ATC/P03A,4,Y,STY/T121
ATC/V09C,RENAL SYSTEM DIAGNOSTIC RADIOPHARMACEUTICALS,RENAL SYSTEM,,false,C3654009,STY/T130,ATC/V09,3,Y,STY/T130
ATC/A10BH06,gemigliptin,,,false,C3501981,STY/T109|STY/T121,ATC/A10BH,5,,STY/T109|STY/T121
ATC/C04AE02,nicergoline,,,false,C0028008,STY/T109|STY/T121,ATC/C04AE,5,,STY/T109|STY/T121
ATC/C09DA07,telmisartan and diuretics,,,false,C3653067,STY/T109|STY/T121,ATC/C09DA,5,,STY/T109|STY/T121
ATC/R03CB,Non-selective beta-adrenoreceptor agonists for systemic use,Non-selective beta-adrenoreceptor agonists,,false,C3539190,STY/T121,ATC/R03C,4,Y,STY/T121
ATC/S01EB01,pilocarpine,,,false,C0031923,STY/T109|STY/T121,ATC/S01EB,5,,STY/T109|STY/T121
ATC/N02AF,"Morphinan derivatives, opiod analgesics",Morphinan derivatives,,false,C3653411,STY/T109|STY/T121,ATC/N02A,4,Y,STY/T109|STY/T121
ATC/J07AE51,"cholera, combinations with typhoid vaccine, inactivated, whole cell",,,false,C3653262,STY/T129|STY/T121,ATC/J07AE,5,,STY/T129|STY/T121
ATC/A07XA,Other antidiarrheals in ATC,Other antidiarrheals,,false,C3653914,STY/T121,ATC/A07X,4,Y,STY/T121
ATC/M05BA05,tiludronic acid,,,false,C0043611,STY/T109|STY/T121,ATC/M05BA,5,,STY/T109|STY/T121
ATC/L04AC10,secukinumab,,,false,C3179547,STY/T116|STY/T129|STY/T121,ATC/L04AC,5,,STY/T116|STY/T129|STY/T121
ATC/N02,ANALGESICS,,,false,C0002771,STY/T109|STY/T131|STY/T121,ATC/N,2,Y,STY/T109|STY/T131|STY/T121
ATC/J05AX,Other antivirals in ATC,Other antivirals,,false,C3653892,STY/T121,ATC/J05A,4,Y,STY/T121
ATC/S01LA,Antineovascularisation agents,,,false,C3653523,STY/T121,ATC/S01L,4,Y,STY/T121
ATC/R03BA07,mometasone,,,false,C0360564,STY/T109|STY/T121,ATC/R03BA,5,,STY/T109|STY/T121
ATC/V08C,MAGNETIC RESONANCE IMAGING CONTRAST MEDIA,,,false,C0180108,STY/T130|STY/T109,ATC/V08,3,Y,STY/T130|STY/T109
ATC/N07AA02,pyridostigmine,,,false,C0034261,STY/T109|STY/T121,ATC/N07AA,5,,STY/T109|STY/T121
ATC/V08DA05,"sulfur hexafluoride, phospholipid microspheres",,,false,C5227846,STY/T130|STY/T197,ATC/V08DA,5,,STY/T130|STY/T197
ATC/C09BA06,quinapril and diuretics,,,false,C3652436,STY/T109|STY/T121,ATC/C09BA,5,,STY/T109|STY/T121
ATC/L01XC07,bevacizumab,,,false,C0796392,STY/T116|STY/T129|STY/T121,ATC/L01XC,5,,STY/T116|STY/T129|STY/T121
ATC/M02AA17,niflumic acid,,,false,C0028067,STY/T109|STY/T121,ATC/M02AA,5,,STY/T109|STY/T121
ATC/G03AB02,lynestrenol and ethinylestradiol,,,false,C2193892,STY/T121,ATC/G03AB,5,,STY/T121
ATC/V09DA05,technetium (<o>99m</o>Tc) galtifenin,,,false,C3652626,STY/T130|STY/T109,ATC/V09DA,5,,STY/T130|STY/T109
ATC/L04AA02,muromonab-CD3,,,false,C0085379,STY/T116|STY/T129|STY/T121,ATC/L04AA,5,,STY/T116|STY/T129|STY/T121
ATC/C05AA12,triamcinolone,,,false,C0040864,STY/T109|STY/T121,ATC/C05AA,5,,STY/T109|STY/T121
ATC/D06AX09,mupirocin,,,false,C0085259,STY/T195|STY/T109,ATC/D06AX,5,,STY/T195|STY/T109
ATC/P01BA03,primaquine,,,false,C0033126,STY/T109|STY/T121,ATC/P01BA,5,,STY/T109|STY/T121
ATC/J05AX21,pentanedioic acid imidazolyl ethanamide,,,false,C3660913,STY/T123|STY/T109|STY/T121,ATC/J05AX,5,,STY/T123|STY/T109|STY/T121
ATC/C01AA06,lanatoside C,,,false,C0063986,STY/T109|STY/T121,ATC/C01AA,5,,STY/T109|STY/T121
ATC/N05AA06,cyamemazine,,,false,C0056643,STY/T109|STY/T121,ATC/N05AA,5,,STY/T109|STY/T121
ATC/J01DI03,faropenem,,,false,C0541153,STY/T109|STY/T121,ATC/J01DI,5,,STY/T109|STY/T121
ATC/R06AX07,triprolidine,,,false,C0041098,STY/T109|STY/T121,ATC/R06AX,5,,STY/T109|STY/T121
ATC/B05AA01,albumin,,,false,C0001924,STY/T123|STY/T116,ATC/B05AA,5,,STY/T123|STY/T116
ATC/D08AA01,ethacridine lactate,,,false,C0014961,STY/T109|STY/T121,ATC/D08AA,5,,STY/T109|STY/T121
ATC/V03AF04,calcium levofolinate,,,false,C2342719,STY/T109,ATC/V03AF,5,,STY/T109
ATC/J01EA01,trimethoprim,,,false,C0041041,STY/T195|STY/T109,ATC/J01EA,5,,STY/T195|STY/T109
ATC/C03DA,Aldosterone antagonists,,,false,C0002007,STY/T121,ATC/C03D,4,Y,STY/T121
ATC/G02CB04,quinagolide,,,false,C0256089,STY/T109|STY/T121,ATC/G02CB,5,,STY/T109|STY/T121
ATC/G03XC04,ormeloxifene,,,false,C1701687,STY/T109|STY/T121,ATC/G03XC,5,,STY/T109|STY/T121
